yyyy/mm/dd	hh:mm	G(0)	G(41)	D(0)	B	Wvel	Wdir	Tamb	GiNuk	-	VMIso	GMBP	GMIso	GiEsti	TcEsti	GIzFr	GIzPos	-	-	-	-
2019/04/03	13:49	929.04	1120.18	139.56	0.00	0.00	0.34	-37.50	893.56	-	0.00	0.00	0.00	0.00	-	0.55	2.01	-	-	-	-
2019/04/03	13:50	922.34	1118.10	131.10	37.40	0.00	0.35	-37.50	892.21	-	0.00	0.00	1.03	0.00	-	0.00	1.71	-	-	-	-
2019/04/03	13:51	925.68	1121.19	133.76	0.00	0.00	0.31	-37.50	893.48	-	0.00	2.27	0.00	0.56	-	4.32	0.00	-	-	-	-
2019/04/03	13:52	940.29	1127.46	151.64	0.07	0.00	-0.02	-37.50	899.79	-	0.00	0.00	1.35	3.78	-	2.50	3.58	-	-	-	-
2019/04/03	13:53	935.31	1118.67	160.88	21.18	0.00	-0.27	-37.50	893.31	-	0.00	0.00	1.71	0.00	-	0.00	2.48	-	-	-	-
2019/04/03	13:54	923.83	1112.27	152.71	236.39	0.00	0.18	-37.50	886.00	-	0.00	4.12	2.25	6.57	-	6.48	0.00	-	-	-	-
2019/04/03	13:55	916.21	1108.73	144.70	0.00	0.00	-0.25	-37.50	884.82	-	0.00	0.00	0.00	0.00	-	0.00	5.77	-	-	-	-
2019/04/03	13:56	916.31	1112.74	143.46	185.41	0.00	-0.13	-37.50	886.49	-	0.00	0.00	2.81	1.10	-	0.00	3.36	-	-	-	-
2019/04/03	13:57	915.49	1113.14	144.84	206.13	0.00	0.36	-37.50	887.95	-	0.00	8.42	0.00	0.00	-	0.00	0.14	-	-	-	-
2019/04/03	13:58	914.50	1113.11	145.59	44.83	0.00	0.24	-37.50	887.30	-	0.00	2.23	0.02	6.62	-	2.94	0.00	-	-	-	-
2019/04/03	13:59	915.38	1114.83	152.51	0.00	0.00	-0.21	-37.50	889.63	-	0.00	1.27	0.00	2.10	-	0.00	3.86	-	-	-	-
2019/04/03	14:00	930.09	1131.38	170.01	173.19	0.00	0.09	-37.50	896.63	-	0.00	0.00	2.14	0.00	-	0.20	0.00	-	-	-	-
2019/04/03	14:01	927.64	1125.60	175.18	538.67	0.00	0.12	-37.50	830.16	-	0.00	0.00	0.00	0.00	-	0.00	1.18	-	-	-	-
2019/04/03	14:02	875.66	1067.53	179.17	126.28	0.00	0.43	-37.50	815.22	-	0.00	2.06	0.00	4.26	-	0.00	0.00	-	-	-	-
2019/04/03	14:03	697.59	851.38	169.15	402.80	0.00	-0.13	-37.50	504.71	-	0.00	3.55	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	14:04	898.83	1090.52	144.28	1077.29	0.00	0.24	-37.50	871.00	-	0.00	0.00	0.79	3.57	-	0.00	0.00	-	-	-	-
2019/04/03	14:05	898.19	1090.81	143.97	0.00	0.00	-0.14	-37.50	874.22	-	0.00	0.94	0.00	4.18	-	2.33	1.67	-	-	-	-
2019/04/03	14:06	905.16	1101.87	143.82	836.05	0.00	-0.34	-37.50	875.62	-	0.00	0.00	0.31	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	14:07	927.04	1130.57	143.53	858.97	0.00	-0.32	-37.50	902.93	-	0.00	4.43	1.24	4.92	-	2.39	0.61	-	-	-	-
2019/04/03	14:08	932.25	1138.90	140.89	1021.58	0.00	-0.29	-37.50	907.11	-	0.00	0.00	0.00	0.84	-	0.00	3.46	-	-	-	-
2019/04/03	14:09	918.05	1121.87	138.01	0.00	0.00	-0.31	-37.50	894.10	-	0.00	0.06	0.19	0.00	-	0.00	3.52	-	-	-	-
2019/04/03	14:10	909.28	1113.43	138.03	844.95	0.00	0.11	-37.50	886.77	-	0.00	1.44	2.50	9.28	-	0.00	0.00	-	-	-	-
2019/04/03	14:11	907.87	1108.76	131.12	849.04	0.00	-0.16	-37.50	884.90	-	0.00	2.82	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	14:12	917.88	1118.31	125.82	866.44	0.00	-0.18	-37.50	892.07	-	0.00	0.00	1.48	5.45	-	0.00	0.81	-	-	-	-
2019/04/03	14:13	916.60	1114.59	121.70	869.37	0.00	0.37	-37.50	888.77	-	0.00	1.17	0.37	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	14:14	916.69	1113.22	119.81	869.97	0.00	0.41	-37.50	887.32	-	0.00	5.48	0.00	9.75	-	3.93	0.00	-	-	-	-
2019/04/03	14:15	919.36	1114.54	119.31	873.55	0.00	0.12	-37.50	890.17	-	0.00	1.48	0.00	0.00	-	0.00	4.99	-	-	-	-
2019/04/03	14:16	919.22	1113.89	119.06	45.37	0.00	-0.19	-37.50	887.52	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	14:17	918.75	1113.00	118.77	64.67	0.00	-0.22	-37.50	886.51	-	0.00	5.89	3.16	9.02	-	1.74	1.96	-	-	-	-
2019/04/03	14:18	919.05	1112.56	118.46	873.42	0.00	-0.32	-37.50	886.86	-	0.00	0.00	0.00	0.00	-	0.00	3.02	-	-	-	-
2019/04/03	14:19	917.59	1110.64	117.82	873.93	0.00	-0.43	-37.50	884.71	-	0.00	0.00	0.00	0.00	-	0.22	0.00	-	-	-	-
2019/04/03	14:20	916.21	1109.09	115.78	874.60	0.00	-0.08	-37.50	884.02	-	0.00	4.36	0.57	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	14:21	919.23	1114.04	114.47	879.37	0.00	-0.20	-37.50	888.67	-	0.00	0.00	0.00	0.00	-	2.82	0.00	-	-	-	-
2019/04/03	14:22	921.40	1118.16	113.81	881.64	0.00	-0.40	-37.50	889.82	-	0.00	0.00	0.00	0.00	-	2.27	2.06	-	-	-	-
2019/04/03	14:23	918.94	1115.44	113.92	879.20	0.00	0.12	-37.50	888.62	-	0.00	0.00	2.39	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	14:24	919.34	1115.97	114.38	879.68	0.00	0.29	-37.50	889.33	-	0.00	7.02	0.00	3.32	-	2.55	0.00	-	-	-	-
2019/04/03	14:25	922.96	1118.45	115.71	882.65	0.00	0.33	-37.50	890.83	-	0.00	2.48	0.00	1.83	-	0.00	2.72	-	-	-	-
2019/04/03	14:26	922.50	1116.41	117.13	880.46	0.00	0.37	-37.50	889.95	-	0.00	4.05	0.00	0.95	-	0.00	1.13	-	-	-	-
2019/04/03	14:27	920.85	1115.02	116.80	880.09	0.00	0.33	-37.50	888.36	-	0.00	2.73	0.99	6.08	-	0.00	0.00	-	-	-	-
2019/04/03	14:28	919.66	1114.12	115.63	880.09	0.00	0.03	-37.50	887.53	-	0.00	0.00	0.00	0.00	-	0.90	0.00	-	-	-	-
2019/04/03	14:29	917.58	1112.31	115.80	878.30	0.00	-0.27	-37.50	886.20	-	0.00	0.00	2.16	7.32	-	2.07	1.37	-	-	-	-
2019/04/03	14:30	915.20	1109.63	116.31	875.24	0.00	0.35	-37.50	884.03	-	0.00	0.87	0.00	0.00	-	0.42	0.00	-	-	-	-
2019/04/03	14:31	916.84	1112.04	116.29	876.33	0.00	-0.18	-37.50	886.00	-	0.00	2.42	0.00	0.00	-	0.00	4.24	-	-	-	-
2019/04/03	14:32	917.13	1112.81	116.62	876.97	0.00	-0.21	-37.50	886.18	-	0.00	0.00	0.62	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	14:33	914.73	1110.19	118.00	878.76	0.00	0.24	-37.50	885.06	-	0.00	6.58	0.00	0.12	-	2.22	0.00	-	-	-	-
2019/04/03	14:34	914.08	1109.54	119.17	872.05	0.00	-0.26	-37.50	882.31	-	0.00	0.00	0.00	0.00	-	2.12	2.76	-	-	-	-
2019/04/03	14:35	917.31	1113.31	119.75	874.55	0.00	0.19	-37.50	887.11	-	0.00	0.00	1.91	0.00	-	0.00	1.04	-	-	-	-
2019/04/03	14:36	910.79	1105.49	120.35	867.24	0.00	-0.22	-37.50	880.03	-	0.00	1.52	0.00	7.62	-	5.53	0.00	-	-	-	-
2019/04/03	14:37	916.10	1112.38	120.77	873.09	0.00	0.30	-37.50	884.93	-	0.00	4.10	0.00	0.00	-	0.00	6.33	-	-	-	-
2019/04/03	14:38	916.55	1112.79	120.37	873.35	0.00	-0.31	-37.50	887.52	-	0.00	0.00	0.00	0.00	-	0.83	1.89	-	-	-	-
2019/04/03	14:39	919.27	1116.24	119.57	878.22	0.00	-0.06	-37.50	889.37	-	0.00	6.75	1.82	0.00	-	0.00	1.33	-	-	-	-
2019/04/03	14:40	918.28	1115.14	118.46	879.57	0.00	-0.23	-37.50	888.43	-	0.00	0.37	0.00	0.00	-	3.88	0.70	-	-	-	-
2019/04/03	14:41	915.27	1111.06	117.35	876.60	0.00	-0.05	-37.50	885.00	-	0.00	0.00	1.12	5.31	-	0.13	2.20	-	-	-	-
2019/04/03	14:42	910.91	1106.07	117.71	871.94	0.00	0.30	-37.50	881.39	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	14:43	907.78	1102.80	117.80	869.41	0.00	0.37	-37.50	878.91	-	0.00	4.25	0.00	7.40	-	6.49	0.00	-	-	-	-
2019/04/03	14:44	911.39	1107.10	117.40	873.57	0.00	-0.16	-37.50	883.33	-	0.00	0.99	0.00	0.00	-	0.00	6.59	-	-	-	-
2019/04/03	14:45	913.33	1110.10	116.53	877.40	0.00	0.15	-37.50	884.75	-	0.00	0.00	1.23	0.00	-	2.29	0.00	-	-	-	-
2019/04/03	14:46	911.06	1107.14	116.45	876.16	0.00	-0.21	-37.50	882.56	-	0.00	7.83	1.56	10.25	-	0.00	2.75	-	-	-	-
2019/04/03	14:47	910.30	1105.85	115.80	876.51	0.00	0.19	-37.50	881.20	-	0.00	0.00	0.00	0.00	-	2.78	0.00	-	-	-	-
2019/04/03	14:48	908.04	1103.35	115.38	875.55	0.00	-0.12	-37.50	879.46	-	0.00	0.00	0.00	0.00	-	0.36	2.48	-	-	-	-
2019/04/03	14:49	903.35	1098.07	115.85	869.44	0.00	-0.18	-37.50	875.99	-	0.00	0.00	3.02	0.00	-	0.00	0.92	-	-	-	-
2019/04/03	14:50	898.68	1099.92	115.49	872.69	0.00	-0.28	-37.50	876.57	-	0.00	2.01	0.00	0.00	-	3.45	0.00	-	-	-	-
2019/04/03	14:51	906.15	1102.36	115.54	875.11	0.00	0.35	-37.50	878.63	-	0.00	5.28	0.00	4.51	-	0.90	2.69	-	-	-	-
2019/04/03	14:52	904.87	1100.58	116.22	873.53	0.00	0.27	-37.50	876.67	-	0.00	0.00	0.09	0.00	-	0.03	0.16	-	-	-	-
2019/04/03	14:53	906.12	1102.90	116.82	873.94	0.00	0.34	-37.50	879.89	-	0.00	9.71	2.02	8.50	-	2.30	1.69	-	-	-	-
2019/04/03	14:54	901.40	1097.37	117.02	869.03	0.00	-0.09	-37.50	875.97	-	0.00	2.08	0.00	0.00	-	0.00	4.55	-	-	-	-
2019/04/03	14:55	897.50	1093.20	117.31	865.59	0.00	0.04	-37.50	873.04	-	0.00	0.00	0.55	0.00	-	0.94	0.00	-	-	-	-
2019/04/03	14:56	896.35	1092.06	118.11	865.14	0.00	0.43	-37.50	872.28	-	0.00	9.35	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	14:57	895.40	1091.41	119.53	862.45	0.00	0.56	-37.50	871.68	-	0.00	7.41	0.00	4.12	-	0.00	0.00	-	-	-	-
2019/04/03	14:58	896.96	1093.90	121.03	862.81	0.00	-0.17	-37.50	873.27	-	0.00	0.00	0.00	0.53	-	3.80	0.00	-	-	-	-
2019/04/03	14:59	895.69	1092.36	121.72	860.85	0.00	-0.33	-37.50	871.11	-	0.00	0.00	0.85	0.00	-	0.00	1.59	-	-	-	-
2019/04/03	15:00	890.82	1086.47	123.56	856.61	0.00	-0.05	-37.50	867.17	-	0.00	1.96	0.00	6.91	-	4.84	0.00	-	-	-	-
2019/04/03	15:01	895.23	1090.91	125.67	859.10	0.00	0.04	-37.50	869.79	-	0.00	1.52	0.00	0.00	-	1.45	0.00	-	-	-	-
2019/04/03	15:02	893.60	1088.39	128.04	855.68	0.00	0.21	-37.50	870.52	-	0.00	0.00	2.32	1.12	-	0.00	1.00	-	-	-	-
2019/04/03	15:03	900.86	1096.61	126.57	865.72	0.00	0.37	-37.50	876.17	-	0.00	6.97	0.41	8.38	-	0.55	0.00	-	-	-	-
2019/04/03	15:04	904.09	1099.09	125.38	872.30	0.00	0.38	-37.50	877.98	-	0.00	1.32	0.00	0.00	-	0.03	2.83	-	-	-	-
2019/04/03	15:05	907.53	1101.14	126.38	875.89	0.00	-0.18	-37.50	878.26	-	0.00	0.00	0.00	0.00	-	0.00	1.76	-	-	-	-
2019/04/03	15:06	905.54	1098.10	127.31	873.32	0.00	-0.25	-37.50	876.90	-	0.00	0.00	1.57	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	15:07	900.05	1092.00	127.84	868.45	0.00	0.34	-37.50	872.25	-	0.00	4.38	0.00	0.30	-	2.17	0.00	-	-	-	-
2019/04/03	15:08	899.87	1092.82	127.02	868.26	0.00	-0.22	-37.50	872.32	-	0.00	0.00	0.00	4.71	-	0.97	3.62	-	-	-	-
2019/04/03	15:09	891.05	1083.05	128.92	858.16	0.00	-0.08	-37.50	865.86	-	0.00	0.00	0.92	0.00	-	0.00	2.19	-	-	-	-
2019/04/03	15:10	890.25	1082.26	132.34	852.84	0.00	0.25	-37.50	861.09	-	0.00	3.53	0.42	4.34	-	4.37	0.00	-	-	-	-
2019/04/03	15:11	891.49	1086.04	147.52	834.30	0.00	0.20	-37.50	872.64	-	0.00	0.84	0.00	0.00	-	0.00	6.06	-	-	-	-
2019/04/03	15:12	899.18	1097.16	148.07	847.78	0.00	0.28	-37.50	879.23	-	0.00	2.82	0.00	0.00	-	2.60	0.00	-	-	-	-
2019/04/03	15:13	902.16	1102.41	140.09	862.62	0.00	-0.30	-37.50	881.20	-	0.00	1.12	0.56	0.00	-	0.00	1.50	-	-	-	-
2019/04/03	15:14	904.55	1103.30	134.53	871.61	0.00	0.04	-37.50	881.53	-	0.00	0.00	1.35	2.75	-	3.30	0.00	-	-	-	-
2019/04/03	15:15	904.76	1102.43	135.46	870.89	0.00	0.09	-37.50	881.82	-	0.00	3.85	0.09	1.36	-	0.00	3.18	-	-	-	-
2019/04/03	15:16	902.93	1096.37	139.65	866.67	0.00	-0.15	-37.50	876.10	-	0.00	0.00	0.00	0.00	-	0.00	0.82	-	-	-	-
2019/04/03	15:17	910.76	1103.73	142.18	871.88	0.00	-0.08	-37.50	880.62	-	0.00	0.24	2.25	12.03	-	3.61	0.00	-	-	-	-
2019/04/03	15:18	911.86	1105.28	147.70	868.53	0.00	0.43	-37.50	883.01	-	0.00	8.95	0.00	3.47	-	0.00	6.40	-	-	-	-
2019/04/03	15:19	915.70	1104.52	159.24	860.82	0.00	-0.17	-37.50	883.43	-	0.00	0.00	0.00	0.00	-	1.76	0.00	-	-	-	-
2019/04/03	15:20	915.98	1107.37	159.22	863.38	0.00	-0.31	-37.50	884.29	-	0.00	3.56	3.71	10.11	-	0.00	1.46	-	-	-	-
2019/04/03	15:21	899.59	1099.64	152.64	853.08	0.00	0.22	-37.50	881.89	-	0.00	0.44	0.00	0.00	-	0.82	0.00	-	-	-	-
2019/04/03	15:22	906.15	1116.72	150.16	865.17	0.00	-0.18	-37.50	890.82	-	0.00	1.90	0.00	0.00	-	0.00	1.41	-	-	-	-
2019/04/03	15:23	887.74	1092.49	150.71	843.93	0.00	-0.28	-37.50	878.24	-	0.00	0.00	0.16	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	15:24	900.66	1105.82	147.50	863.55	0.00	-0.36	-37.50	886.98	-	0.00	0.00	0.91	2.29	-	1.40	0.00	-	-	-	-
2019/04/03	15:25	890.80	1094.04	146.79	855.38	0.00	0.20	-37.50	876.63	-	0.00	1.34	0.00	0.00	-	0.00	3.41	-	-	-	-
2019/04/03	15:26	896.76	1101.07	145.46	863.30	0.00	0.19	-37.50	882.52	-	0.00	0.00	0.00	0.41	-	0.00	1.48	-	-	-	-
2019/04/03	15:27	904.91	1109.30	149.11	870.19	0.00	-0.24	-37.50	890.20	-	0.00	2.14	0.00	4.35	-	3.05	0.09	-	-	-	-
2019/04/03	15:28	909.01	1111.10	153.24	873.03	0.00	-0.08	-37.50	889.16	-	0.00	0.00	0.49	0.00	-	0.00	4.12	-	-	-	-
2019/04/03	15:29	904.71	1104.95	153.06	869.00	0.00	-0.08	-37.50	885.55	-	0.00	2.79	0.00	0.00	-	0.00	0.44	-	-	-	-
2019/04/03	15:30	909.63	1108.62	161.33	867.88	0.00	0.00	-37.50	888.15	-	0.00	7.62	0.88	13.79	-	3.18	0.23	-	-	-	-
2019/04/03	15:31	932.55	1127.47	194.02	855.07	0.00	0.41	-37.50	902.28	-	0.00	5.24	0.00	0.12	-	0.00	3.88	-	-	-	-
2019/04/03	15:32	911.67	1073.36	228.68	745.49	0.00	-0.03	-37.50	904.97	-	0.00	1.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	15:33	840.68	988.07	290.07	623.30	0.00	0.21	-37.50	837.12	-	0.00	7.81	1.52	10.09	-	0.00	0.00	-	-	-	-
2019/04/03	15:34	650.70	791.69	302.99	505.43	0.00	-0.02	-37.50	570.89	-	0.00	0.00	0.00	0.74	-	0.00	0.00	-	-	-	-
2019/04/03	15:35	907.87	1054.18	286.24	716.35	0.00	-0.11	-37.50	832.80	-	0.00	1.27	0.00	0.00	-	0.96	0.54	-	-	-	-
2019/04/03	15:36	915.77	1064.69	281.19	741.38	0.00	0.32	-37.50	925.04	-	0.00	0.00	0.70	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	15:37	987.49	1142.33	266.40	845.18	0.00	0.29	-37.50	919.25	-	0.00	4.31	0.00	6.86	-	1.78	0.00	-	-	-	-
2019/04/03	15:38	991.56	1147.16	278.70	833.38	0.00	0.28	-37.50	920.84	-	0.00	5.12	0.00	5.18	-	1.39	2.27	-	-	-	-
2019/04/03	15:39	994.36	1153.54	292.45	823.46	0.00	-0.21	-37.50	920.11	-	0.00	0.00	0.33	5.49	-	0.00	0.36	-	-	-	-
2019/04/03	15:40	992.61	1157.68	294.15	820.02	0.00	0.33	-37.50	929.82	-	0.00	6.58	0.99	10.51	-	0.43	0.00	-	-	-	-
2019/04/03	15:41	996.75	1165.82	282.96	839.54	0.00	0.22	-37.50	934.76	-	0.00	4.05	0.00	0.00	-	0.68	1.12	-	-	-	-
2019/04/03	15:42	980.51	1152.92	261.86	849.24	0.00	-0.17	-37.50	920.99	-	0.00	0.00	0.00	0.00	-	0.00	2.91	-	-	-	-
2019/04/03	15:43	884.18	1031.47	269.22	692.37	0.00	-0.38	-37.50	917.30	-	0.00	0.00	0.19	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	15:44	988.44	1178.49	252.62	873.40	0.00	-0.32	-37.50	940.66	-	0.00	1.36	0.00	0.00	-	2.15	0.00	-	-	-	-
2019/04/03	15:45	964.14	1156.98	222.99	884.03	0.00	0.19	-37.50	927.32	-	0.00	3.09	0.44	1.83	-	1.27	5.47	-	-	-	-
2019/04/03	15:46	938.75	1133.33	193.49	891.97	0.00	0.11	-37.50	910.85	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	15:47	920.87	1118.05	177.66	889.81	0.00	-0.19	-37.50	900.28	-	0.00	8.33	0.29	9.27	-	3.79	3.21	-	-	-	-
2019/04/03	15:48	909.17	1106.63	172.08	884.51	0.00	-0.21	-37.50	890.94	-	0.00	0.00	0.00	2.71	-	0.00	3.97	-	-	-	-
2019/04/03	15:49	910.36	1105.93	175.33	883.29	0.00	0.21	-37.50	891.45	-	0.00	0.82	2.11	2.74	-	0.00	2.22	-	-	-	-
2019/04/03	15:50	930.42	1125.21	198.69	881.88	0.00	0.28	-37.50	904.83	-	0.00	11.19	0.00	8.22	-	0.00	0.00	-	-	-	-
2019/04/03	15:51	926.67	1120.78	195.72	882.37	0.00	-0.01	-37.50	901.53	-	0.00	0.00	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	15:52	917.00	1116.44	195.02	868.38	0.00	0.22	-37.50	902.62	-	0.00	5.05	0.00	4.48	-	2.26	0.23	-	-	-	-
2019/04/03	15:53	899.10	1093.02	196.68	845.18	0.00	0.30	-37.50	888.18	-	0.00	0.00	0.71	0.00	-	0.00	1.64	-	-	-	-
2019/04/03	15:54	900.39	1101.04	201.71	852.40	0.00	0.03	-37.50	887.45	-	0.00	7.34	0.00	11.20	-	4.56	0.00	-	-	-	-
2019/04/03	15:55	783.74	948.44	237.28	592.03	0.00	-0.10	-37.50	879.30	-	0.00	0.00	0.00	4.94	-	1.79	3.08	-	-	-	-
2019/04/03	15:56	473.07	604.22	252.77	343.42	0.00	-0.02	-37.50	375.24	-	0.00	0.00	0.53	3.19	-	0.12	3.61	-	-	-	-
2019/04/03	15:57	545.37	665.71	249.25	418.87	0.00	-0.27	-37.50	504.09	-	0.00	1.83	2.78	6.43	-	0.00	1.64	-	-	-	-
2019/04/03	15:58	378.28	451.68	222.56	226.94	0.00	0.34	-37.50	363.95	-	0.00	1.27	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	15:59	907.20	1098.16	198.67	873.28	0.00	0.35	-37.50	887.07	-	0.00	4.48	0.00	3.96	-	1.51	1.30	-	-	-	-
2019/04/03	16:00	885.59	1066.32	189.05	859.06	0.00	0.02	-37.50	863.32	-	0.00	0.00	0.57	0.00	-	0.00	2.28	-	-	-	-
2019/04/03	16:01	777.79	932.51	226.13	641.70	0.00	0.05	-37.50	851.51	-	0.00	1.43	0.37	0.00	-	2.64	1.87	-	-	-	-
2019/04/03	16:02	810.40	980.60	232.21	733.72	0.00	0.24	-37.50	752.06	-	0.00	0.37	0.44	0.00	-	0.15	1.76	-	-	-	-
2019/04/03	16:03	868.61	1034.68	255.03	757.85	0.00	0.34	-37.50	799.51	-	0.00	3.18	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	16:04	757.70	913.05	266.60	643.17	0.00	-0.05	-37.50	639.81	-	0.00	0.03	0.00	0.00	-	2.34	0.00	-	-	-	-
2019/04/03	16:05	988.01	1158.17	290.32	862.11	0.00	-0.27	-37.50	935.56	-	0.00	0.00	0.00	3.51	-	3.19	2.84	-	-	-	-
2019/04/03	16:06	401.87	426.76	343.89	51.42	0.00	-0.14	-37.50	349.55	-	0.00	0.00	1.18	0.00	-	0.00	3.06	-	-	-	-
2019/04/03	16:07	884.10	1011.19	385.09	573.17	0.00	-0.02	-37.50	769.03	-	0.00	1.09	0.00	4.31	-	6.16	0.00	-	-	-	-
2019/04/03	16:08	853.40	982.92	351.24	610.90	0.00	0.01	-37.50	504.95	-	0.00	0.00	0.42	0.00	-	0.00	5.73	-	-	-	-
2019/04/03	16:09	1007.02	1186.38	334.64	842.51	0.00	0.18	-37.50	958.49	-	0.00	5.11	0.00	0.00	-	0.68	1.80	-	-	-	-
2019/04/03	16:10	362.25	396.72	327.80	23.66	0.00	0.07	-37.50	326.55	-	0.00	1.06	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	16:11	348.38	382.90	314.76	25.97	0.00	0.05	-37.50	327.54	-	0.00	0.00	0.00	0.00	-	3.51	0.68	-	-	-	-
2019/04/03	16:12	325.81	367.27	304.64	18.37	0.00	-0.33	-37.50	302.40	-	0.00	0.00	1.28	2.84	-	2.03	2.40	-	-	-	-
2019/04/03	16:13	476.92	549.03	293.20	195.75	0.00	-0.35	-37.50	398.63	-	0.00	0.00	1.31	0.00	-	0.00	3.48	-	-	-	-
2019/04/03	16:14	451.05	526.80	301.89	163.70	0.00	-0.40	-37.50	486.97	-	0.00	4.37	0.10	0.00	-	3.89	0.34	-	-	-	-
2019/04/03	16:15	394.56	449.09	323.98	72.07	0.00	0.24	-37.50	351.35	-	0.00	1.94	0.00	0.00	-	0.31	1.81	-	-	-	-
2019/04/03	16:16	703.39	843.66	320.44	482.18	0.00	0.32	-37.50	702.15	-	0.00	3.58	0.00	0.00	-	0.00	0.64	-	-	-	-
2019/04/03	16:17	437.25	500.01	293.27	150.35	0.00	0.04	-37.50	400.37	-	0.00	0.00	0.00	0.00	-	0.79	0.00	-	-	-	-
2019/04/03	16:18	888.25	1046.89	250.47	730.20	0.00	0.28	-37.50	906.45	-	0.00	3.09	1.30	8.40	-	2.59	0.00	-	-	-	-
2019/04/03	16:19	902.56	1091.60	226.44	875.73	0.00	-0.14	-37.50	881.18	-	0.00	1.79	0.00	1.18	-	0.95	3.38	-	-	-	-
2019/04/03	16:20	896.42	1088.35	210.82	887.37	0.00	-0.12	-37.50	879.94	-	0.00	0.00	0.00	0.00	-	0.87	0.00	-	-	-	-
2019/04/03	16:21	887.74	1085.82	203.66	886.87	0.00	-0.16	-37.50	880.23	-	0.00	0.92	3.33	15.34	-	0.00	0.00	-	-	-	-
2019/04/03	16:22	870.76	1069.08	209.22	836.40	0.00	0.28	-37.50	869.30	-	0.00	3.23	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	16:23	824.38	1012.26	226.95	788.73	0.00	-0.17	-37.50	880.86	-	0.00	0.00	0.73	0.00	-	0.00	4.59	-	-	-	-
2019/04/03	16:24	276.99	326.90	244.00	24.01	0.00	0.02	-37.50	263.51	-	0.00	3.09	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	16:25	877.49	1062.29	254.70	797.21	0.00	-0.11	-37.50	761.98	-	0.00	1.52	0.00	0.00	-	2.39	0.00	-	-	-	-
2019/04/03	16:26	828.55	989.07	258.27	706.06	0.00	-0.11	-37.50	862.18	-	0.00	0.00	0.00	1.76	-	2.86	2.33	-	-	-	-
2019/04/03	16:27	877.29	1063.00	236.42	815.46	0.00	-0.09	-37.50	870.42	-	0.00	0.00	0.00	0.00	-	0.00	1.11	-	-	-	-
2019/04/03	16:28	863.05	1049.84	208.45	867.35	0.00	-0.46	-37.50	852.60	-	0.00	2.74	2.46	11.22	-	0.00	0.86	-	-	-	-
2019/04/03	16:29	844.45	1028.53	191.27	869.67	0.00	-0.42	-37.50	834.27	-	0.00	0.00	0.00	0.00	-	0.42	0.00	-	-	-	-
2019/04/03	16:30	838.06	1019.92	176.13	882.08	0.00	-0.33	-37.50	828.91	-	0.00	0.00	3.12	0.00	-	0.00	3.34	-	-	-	-
2019/04/03	16:31	829.45	1007.24	168.77	884.23	0.00	-0.06	-37.50	817.54	-	0.00	8.16	1.82	7.50	-	0.00	0.63	-	-	-	-
2019/04/03	16:32	821.43	994.16	165.09	878.93	0.00	-0.06	-37.50	807.46	-	0.00	1.75	0.00	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	16:33	806.80	973.79	160.64	867.71	0.00	0.16	-37.50	794.32	-	0.00	7.69	0.00	0.00	-	0.00	2.21	-	-	-	-
2019/04/03	16:34	816.42	984.22	160.73	885.09	0.00	0.33	-37.50	802.46	-	0.00	0.00	0.17	0.00	-	0.00	0.00	-	-	-	-
2019/04/03	16:35	813.74	980.45	158.80	888.05	0.00	-0.03	-37.50	798.83	-	0.00	4.89	0.00	2.76	-	0.62	0.00	-	-	-	-
2019/04/03	16:36	806.52	972.75	157.07	882.31	0.00	-0.10	-37.50	794.10	-	0.00	4.21	0.00	0.00	-	2.22	1.20	-	-	-	-
2019/04/03	16:37	802.48	969.18	157.80	877.20	0.00	0.24	-37.50	792.61	-	0.00	0.00	1.36	0.00	-	0.00	0.38	-	-	-	-
2019/04/03	16:38	792.57	953.27	162.88	851.87	0.00	0.18	-37.50	790.66	-	0.00	5.50	0.00	8.26	-	3.38	0.00	-	-	-	-
