yyyy/mm/dd	hh:mm	V_Viento	D_Viento	Temp_Air	Rad_Dir	Ele_Sol	Ori_Sol	Top	Mid	Bot	Cal_Top	Cal_Mid	Cal_Bot	Pres_Aire
2019/04/03	14:15	3.860	225.254	12.779	308.178	46.218	224.563	302.283	286.465	287.232	7.859	-5.698	11.009	350.012
2019/04/03	14:16	3.799	250.174	12.735	289.745	46.085	224.865	280.782	263.531	261.365	8.450	0.348	5.939	350.012
2019/04/03	14:17	4.098	269.802	12.753	465.780	45.950	225.167	454.932	444.190	459.913	1.587	2.371	9.757	350.012
2019/04/03	14:18	3.346	248.853	12.982	812.622	45.816	225.468	763.477	764.956	810.900	13.424	5.298	-5.849	350.012
2019/04/03	14:19	1.908	242.478	13.293	931.562	45.680	225.767	864.527	864.605	915.486	14.010	-1.661	6.528	350.012
2019/04/03	14:20	2.775	247.333	13.252	870.022	45.544	226.064	801.009	797.322	838.778	-2.472	11.960	3.335	350.012
2019/04/03	14:21	3.620	263.651	13.084	740.970	45.406	226.360	691.629	686.111	717.304	0.094	5.731	9.234	350.012
2019/04/03	14:22	3.421	276.366	13.173	687.221	45.269	226.655	643.802	639.246	668.984	14.800	2.057	-0.831	350.012
2019/04/03	14:23	3.423	259.498	13.354	429.308	45.130	226.948	403.823	392.974	405.118	8.144	-1.045	7.687	350.012
2019/04/03	14:24	3.390	241.475	13.404	375.939	44.992	227.242	371.094	359.159	367.732	12.029	0.878	4.730	350.012
2019/04/03	14:25	3.423	241.453	13.641	594.780	44.852	227.532	554.822	552.515	577.023	4.169	-1.923	14.628	350.012
2019/04/03	14:26	3.449	241.218	13.585	681.055	44.711	227.822	632.014	634.193	666.481	11.889	-1.073	5.193	350.012
2019/04/03	14:27	3.454	238.216	13.393	849.712	44.570	228.109	795.087	800.430	845.278	6.886	13.393	-6.324	350.012
2019/04/03	14:28	3.858	243.033	13.302	928.552	44.428	228.396	858.797	865.531	916.438	1.333	13.813	0.277	350.012
2019/04/03	14:29	3.906	233.421	13.260	934.138	44.286	228.682	868.306	871.455	921.865	8.175	8.815	-5.311	350.012
2019/04/03	14:30	3.219	233.010	13.615	939.532	44.144	228.967	874.199	875.327	924.915	1.728	1.371	12.787	350.012
2019/04/03	14:31	3.006	249.034	13.817	937.674	44.000	229.250	869.649	872.333	922.462	-2.212	2.481	14.182	350.012
2019/04/03	14:32	3.453	244.653	13.849	930.618	43.856	229.531	861.627	867.096	918.478	16.202	4.104	-3.375	350.012
2019/04/03	14:33	3.715	249.799	13.997	934.850	43.711	229.811	868.010	871.292	921.578	12.391	-2.260	5.666	350.012
2019/04/03	14:34	3.979	261.844	13.995	942.749	43.563	230.094	878.217	877.872	926.449	-1.369	7.952	4.506	350.012
2019/04/03	14:35	4.553	271.360	13.745	938.702	43.418	230.373	875.506	876.523	925.223	-3.243	8.034	7.653	350.012
2019/04/03	14:36	4.375	261.647	13.612	928.430	43.271	230.650	864.044	868.189	917.771	13.001	-1.771	2.025	350.012
2019/04/03	14:37	4.541	235.867	13.434	924.458	43.124	230.925	859.578	864.583	914.450	10.626	-0.759	3.643	350.012
2019/04/03	14:38	5.059	234.781	13.144	931.902	42.976	231.199	868.005	871.630	920.209	3.795	-3.335	9.488	350.012
2019/04/03	14:39	5.007	249.709	12.983	932.195	42.828	231.471	868.706	873.166	921.296	1.833	2.143	11.188	350.012
2019/04/03	14:40	4.453	259.894	13.216	913.496	42.679	231.742	847.202	852.717	899.472	7.568	-3.570	10.828	350.012
2019/04/03	14:41	3.352	253.703	13.590	884.978	42.530	232.014	822.335	829.826	875.325	2.014	1.135	9.593	350.012
2019/04/03	14:42	3.200	240.980	13.600	595.382	42.380	232.283	554.735	552.570	574.807	8.684	-0.923	8.336	350.012
2019/04/03	14:43	3.802	232.894	13.334	526.133	42.229	232.551	498.230	492.203	508.719	1.171	10.741	4.658	350.012
2019/04/03	14:44	3.954	229.157	13.247	784.478	42.078	232.818	742.441	741.920	776.516	8.094	8.943	-3.850	350.012
2019/04/03	14:45	3.803	231.553	13.226	671.904	41.926	233.083	630.300	625.148	648.268	5.285	-1.908	11.733	350.012
2019/04/03	14:46	3.277	244.755	13.218	420.725	41.775	233.349	395.621	384.962	390.046	1.076	5.169	9.200	350.012
2019/04/03	14:47	3.242	243.831	13.339	233.425	41.622	233.611	223.612	210.363	206.334	2.748	6.640	5.888	350.012
2019/04/03	14:48	3.875	239.950	13.209	98.240	41.469	233.873	103.053	91.569	85.365	5.958	1.847	4.142	350.012
2019/04/03	14:49	4.645	239.933	13.001	282.298	41.315	234.134	275.511	265.727	267.672	0.835	3.723	8.470	350.012
2019/04/03	14:50	5.196	229.513	12.892	539.376	41.161	234.393	510.524	504.302	517.217	7.215	7.392	13.240	350.012
2019/04/03	14:51	4.638	242.117	12.988	511.653	41.006	234.652	493.833	489.253	502.889	13.322	13.314	4.626	350.012
2019/04/03	14:52	4.528	256.234	13.100	477.529	40.852	234.911	464.709	459.247	471.455	14.331	3.831	0.487	350.012
2019/04/03	14:53	4.546	261.241	13.114	518.532	40.696	235.167	482.154	477.472	491.486	12.958	-3.003	9.595	350.012
2019/04/03	14:54	3.907	273.059	13.076	355.944	40.540	235.422	333.839	326.771	331.562	5.116	6.430	8.400	350.012
2019/04/03	14:55	3.174	261.133	13.126	270.048	40.383	235.676	269.431	260.807	259.243	8.636	6.185	5.337	350.012
2019/04/03	14:56	3.464	241.332	13.184	464.931	40.223	235.933	447.440	445.387	456.911	8.579	-1.161	9.831	350.012
2019/04/03	14:57	3.829	238.788	13.162	693.536	40.065	236.185	642.382	646.840	674.635	5.476	14.088	-0.003	350.012
2019/04/03	14:58	4.175	256.881	13.164	781.157	39.908	236.437	716.374	722.343	754.484	1.491	9.362	7.869	350.012
2019/04/03	14:59	4.462	264.887	13.186	688.458	39.749	236.687	648.513	654.271	681.026	4.316	9.861	8.589	350.012
2019/04/03	15:00	4.040	263.896	13.260	765.418	39.596	236.927	715.750	726.985	761.183	10.915	9.836	0.048	350.012
2019/04/03	15:01	4.449	277.188	13.115	893.485	39.436	237.174	823.977	840.163	884.543	1.877	6.040	11.118	350.012
2019/04/03	15:02	4.065	272.903	13.200	897.941	39.276	237.421	832.300	847.302	891.853	8.246	7.549	-2.144	350.012
2019/04/03	15:03	3.924	261.190	13.542	917.297	39.117	237.668	845.915	860.420	906.684	11.348	5.754	1.556	350.012
2019/04/03	15:04	3.980	260.488	13.594	921.640	38.956	237.912	848.377	862.075	908.623	1.248	10.488	5.751	350.012
2019/04/03	15:05	3.990	264.458	13.449	794.214	38.795	238.155	738.344	744.733	778.621	-0.397	6.814	12.896	350.012
2019/04/03	15:06	3.982	251.459	13.496	735.702	38.633	238.398	687.271	692.560	720.971	12.047	18.945	11.685	350.012
2019/04/03	15:07	3.623	253.186	13.615	709.307	38.471	238.639	646.962	655.809	684.266	15.808	9.213	9.083	350.012
2019/04/03	15:08	3.341	262.336	13.591	382.177	38.308	238.879	359.743	359.290	369.130	19.641	18.890	20.502	350.012
2019/04/03	15:09	3.202	259.396	13.501	526.753	38.146	239.120	502.586	505.302	524.317	22.324	17.635	22.490	350.012
2019/04/03	15:10	3.161	264.071	13.563	782.346	37.983	239.359	722.236	727.680	754.171	24.684	13.926	18.494	350.012
2019/04/03	15:11	2.863	264.041	13.570	674.661	37.819	239.596	632.045	634.798	652.086	20.838	19.629	20.729	350.012
2019/04/03	15:12	3.258	261.070	13.406	695.377	37.655	239.832	656.274	661.485	682.477	13.310	15.478	16.839	350.012
2019/04/03	15:13	4.053	277.149	13.286	689.149	37.490	240.068	637.674	640.994	660.372	25.060	20.194	20.063	350.012
2019/04/03	15:14	3.990	285.063	13.149	436.755	37.325	240.303	407.889	404.404	410.293	20.465	17.452	17.233	350.012
2019/04/03	15:15	3.109	282.324	13.126	215.151	37.161	240.537	219.672	210.533	205.426	19.028	17.562	18.500	350.012
2019/04/03	15:16	2.771	270.532	13.189	143.667	36.995	240.770	142.066	136.080	132.614	16.881	20.537	18.226	350.012
2019/04/03	15:17	2.670	250.858	13.210	147.185	36.829	241.002	138.705	132.421	128.536	10.819	10.396	11.352	350.012
2019/04/03	15:18	2.858	248.707	13.085	207.421	36.663	241.232	201.854	194.141	190.573	3.693	9.841	9.622	350.012
2019/04/03	15:19	3.731	248.241	12.957	125.366	36.493	241.466	132.766	125.679	122.069	10.421	7.832	10.328	350.012
2019/04/03	15:20	3.851	246.965	13.031	418.065	36.327	241.697	402.259	404.994	416.940	14.041	11.437	14.040	350.012
2019/04/03	15:21	3.494	234.646	13.126	778.574	36.159	241.925	717.931	730.916	760.121	19.685	15.976	14.692	350.012
2019/04/03	15:22	3.626	225.085	13.209	573.311	35.991	242.152	527.449	533.302	550.703	21.049	18.864	16.376	350.012
2019/04/03	15:23	3.498	246.084	13.176	179.939	35.823	242.378	173.401	170.599	170.005	17.057	17.104	18.566	350.012
2019/04/03	15:24	3.032	250.037	13.078	10.624	35.655	242.604	17.028	13.202	8.752	18.006	17.703	17.361	350.012
2019/04/03	15:25	3.220	239.723	13.013	24.366	35.486	242.828	29.999	24.559	19.688	17.285	15.286	13.906	350.012
2019/04/03	15:26	4.101	238.954	12.822	150.099	35.318	243.053	150.495	143.076	138.546	15.714	16.013	15.769	350.012
2019/04/03	15:27	3.905	225.102	12.813	472.380	35.148	243.276	452.021	455.218	467.774	17.362	8.518	17.431	350.012
2019/04/03	15:28	3.678	249.233	13.091	701.904	34.978	243.498	645.705	662.271	691.445	21.406	13.269	13.599	350.012
2019/04/03	15:29	4.499	277.136	13.245	387.082	34.808	243.719	358.818	366.134	379.908	15.952	14.688	17.751	350.012
2019/04/03	15:30	3.512	251.728	13.387	462.072	34.637	243.939	437.323	449.232	468.178	18.533	13.571	9.284	350.012
2019/04/03	15:31	3.394	234.030	13.338	878.882	34.467	244.160	802.589	834.486	877.590	25.843	13.771	17.950	350.012
2019/04/03	15:32	4.555	242.366	13.325	851.559	34.296	244.379	775.602	807.953	849.743	27.245	18.333	14.600	350.012
2019/04/03	15:33	4.406	256.892	13.684	856.109	34.125	244.597	782.565	812.251	852.250	13.915	19.715	14.856	350.012
2019/04/03	15:34	4.249	281.679	13.756	845.448	33.953	244.814	772.091	800.652	838.771	19.261	16.253	9.571	350.012
2019/04/03	15:35	3.513	288.428	13.701	535.611	33.781	245.030	485.729	499.422	518.316	16.412	10.006	14.811	350.012
2019/04/03	15:36	2.709	272.030	13.796	139.859	33.608	245.246	125.660	125.491	126.396	12.521	10.143	10.328	350.012
2019/04/03	15:37	2.909	239.544	13.708	61.860	33.436	245.462	61.779	58.917	56.534	10.462	7.467	8.113	350.012
2019/04/03	15:38	2.609	237.910	13.560	88.925	33.263	245.676	90.365	82.277	75.891	10.301	9.310	8.345	350.012
2019/04/03	15:39	2.537	251.994	13.462	46.889	33.090	245.889	49.608	41.477	35.009	11.319	9.797	9.873	350.012
2019/04/03	15:40	3.657	253.974	13.270	21.151	32.916	246.101	21.907	18.705	15.991	9.261	5.835	8.750	350.012
2019/04/03	15:41	3.014	249.082	13.092	21.557	32.739	246.316	26.701	24.922	22.501	9.065	6.959	7.183	350.012
2019/04/03	15:42	2.273	238.465	13.061	73.278	32.565	246.528	73.620	69.176	64.771	11.797	10.049	0.293	350.012
2019/04/03	15:43	3.013	243.141	13.169	79.477	32.392	246.739	76.233	69.705	63.347	7.980	7.176	5.778	350.012
2019/04/03	15:44	4.174	253.552	13.189	25.799	32.217	246.949	27.630	24.293	20.502	10.154	5.510	6.899	350.012
2019/04/03	15:45	4.747	264.493	13.070	68.616	32.048	247.150	71.266	66.047	61.188	4.405	10.750	5.823	350.012
2019/04/03	15:46	3.956	287.427	12.985	306.668	31.873	247.358	294.114	292.755	291.129	5.931	7.051	5.140	350.012
2019/04/03	15:47	3.867	298.288	13.020	514.077	31.697	247.566	488.221	502.279	513.477	6.943	3.982	4.975	350.012
2019/04/03	15:48	4.080	286.520	13.132	660.061	31.522	247.774	600.807	632.736	659.215	7.355	10.919	6.741	350.012
2019/04/03	15:49	3.343	280.609	13.271	388.462	31.346	247.980	343.192	363.238	379.724	8.929	5.928	5.372	350.012
2019/04/03	15:50	3.546	292.067	13.248	3.061	31.170	248.185	5.894	4.561	2.883	5.542	9.505	4.599	350.012
2019/04/03	15:51	4.238	299.317	13.069	0.000	30.993	248.390	0.120	0.088	-0.099	7.135	6.445	6.609	350.012
2019/04/03	15:52	3.788	264.669	12.989	0.000	30.816	248.594	0.008	-0.014	-0.156	6.735	8.408	1.983	350.012
2019/04/03	15:53	3.465	250.725	13.056	0.053	30.639	248.797	-0.002	-0.022	-0.163	5.514	6.087	7.423	350.012
2019/04/03	15:54	3.635	267.855	13.149	1.380	30.462	249.001	1.200	0.923	0.498	6.825	7.914	7.179	350.013
2019/04/03	15:55	3.497	248.343	13.180	1.911	30.285	249.203	1.680	1.315	0.723	5.397	6.532	6.208	350.012
2019/04/03	15:56	3.656	245.044	13.141	1.018	30.107	249.404	0.598	0.472	0.156	7.655	6.444	8.007	350.012
2019/04/03	15:57	4.027	252.440	13.027	0.450	29.929	249.605	0.163	0.116	-0.038	2.476	6.339	5.670	350.012
2019/04/03	15:58	4.319	227.374	12.879	0.018	29.751	249.805	0.061	0.041	-0.097	5.973	9.061	4.107	350.012
2019/04/03	15:59	5.113	229.260	12.754	0.001	29.572	250.005	0.005	0.002	-0.134	4.058	5.773	6.000	350.012
2019/04/03	16:00	4.757	235.753	12.730	0.000	29.394	250.205	-0.029	-0.029	-0.171	6.975	7.405	4.312	350.012
2019/04/03	16:01	4.019	234.640	12.751	0.000	29.216	250.403	0.016	0.013	-0.129	8.303	6.493	3.827	350.012
2019/04/03	16:02	3.849	239.030	12.762	0.055	29.037	250.601	0.151	0.121	-0.033	8.301	3.789	8.878	350.012
2019/04/03	16:03	3.317	247.651	12.801	0.285	28.857	250.797	0.311	0.225	0.054	9.129	3.681	7.070	350.013
2019/04/03	16:04	3.115	255.785	12.829	0.482	28.675	250.997	0.363	0.252	0.064	3.141	9.195	5.931	350.013
2019/04/03	16:05	3.091	241.301	12.887	0.610	28.496	251.194	0.202	0.138	-0.033	4.535	7.017	6.600	350.013
2019/04/03	16:06	3.480	240.063	12.946	0.823	28.316	251.389	0.103	0.077	-0.076	8.586	8.760	2.923	350.013
2019/04/03	16:07	4.333	233.726	12.816	0.595	28.136	251.584	0.117	0.088	-0.065	4.657	10.821	3.633	350.013
2019/04/03	16:08	4.430	219.484	12.617	0.129	27.955	251.778	0.042	0.019	-0.120	7.360	7.502	3.737	350.013
2019/04/03	16:09	3.382	221.984	12.615	0.081	27.775	251.971	0.032	0.022	-0.107	5.077	7.554	5.394	350.013
2019/04/03	16:10	2.890	234.598	12.753	1.994	27.594	252.164	1.669	1.273	0.804	5.694	10.675	2.082	350.012
2019/04/03	16:11	3.227	248.700	12.856	2.741	27.414	252.358	2.358	1.757	1.105	3.954	10.089	4.474	350.012
2019/04/03	16:12	2.901	260.496	12.997	1.526	27.233	252.550	0.725	0.505	0.198	5.250	10.711	6.310	350.012
2019/04/03	16:13	2.642	249.571	13.089	2.666	27.052	252.741	1.170	0.797	0.430	7.860	6.515	4.066	350.013
2019/04/03	16:14	2.874	235.010	13.037	3.548	26.870	252.932	2.361	1.574	0.964	2.681	4.306	5.472	350.013
2019/04/03	16:15	3.056	248.601	13.040	2.591	26.688	253.122	1.464	0.986	0.532	4.465	7.201	4.566	350.013
2019/04/03	16:16	3.470	258.525	13.069	2.382	26.507	253.313	1.196	0.906	0.510	5.346	5.735	5.961	350.013
2019/04/03	16:17	3.880	265.711	13.046	1.933	26.325	253.502	1.137	0.835	0.459	4.754	7.024	2.854	350.012
2019/04/03	16:18	3.080	255.559	13.046	1.155	26.143	253.691	0.180	0.109	-0.087	4.427	5.064	6.963	350.013
2019/04/03	16:19	2.441	245.098	13.117	1.393	25.961	253.879	-0.048	-0.059	-0.197	6.224	6.363	2.532	350.013
2019/04/03	16:20	2.938	248.739	13.092	1.100	25.778	254.067	-0.052	-0.066	-0.204	8.071	-0.176	0.749	350.013
2019/04/03	16:21	3.377	246.883	12.939	0.309	25.595	254.254	-0.111	-0.116	-0.244	4.116	8.441	-2.749	350.013
2019/04/03	16:22	4.056	250.040	12.800	0.008	25.413	254.442	-0.123	-0.123	-0.245	5.807	6.786	7.203	350.013
2019/04/03	16:23	4.302	272.674	12.750	0.111	25.230	254.628	0.230	0.184	-0.032	4.677	8.026	5.417	350.013
2019/04/03	16:24	3.634	270.042	12.777	0.635	25.047	254.814	1.148	1.057	0.466	8.324	4.382	5.419	350.013
2019/04/03	16:25	3.870	259.847	12.753	0.990	24.864	254.999	1.429	1.302	0.567	10.601	4.432	5.623	350.013
2019/04/03	16:26	4.007	268.251	12.723	1.345	24.677	255.187	1.749	1.520	0.672	3.113	7.457	5.224	350.013
2019/04/03	16:27	3.992	269.493	12.695	1.170	24.493	255.371	1.521	1.365	0.560	5.979	6.738	4.255	350.013
2019/04/03	16:28	4.342	269.575	12.589	1.077	24.310	255.557	1.886	1.563	0.693	5.407	4.616	8.198	350.013
2019/04/03	16:29	4.305	254.512	12.554	1.231	24.126	255.740	2.468	1.972	0.977	4.272	6.294	1.270	350.013
2019/04/03	16:30	4.120	242.675	12.555	1.229	23.948	255.917	2.314	1.874	1.032	7.492	3.200	3.170	350.013
2019/04/03	16:31	4.656	247.855	12.490	3.966	23.764	256.099	5.664	4.796	3.444	4.041	6.653	6.972	350.013
2019/04/03	16:32	4.804	253.659	12.485	3.832	23.580	256.281	5.451	4.593	3.267	7.680	5.176	5.355	350.013
2019/04/03	16:33	3.967	260.101	12.506	0.784	23.396	256.464	1.599	1.255	0.595	5.459	4.497	3.882	350.013
2019/04/03	16:34	3.935	272.773	12.459	0.275	23.211	256.645	0.558	0.419	0.115	7.305	3.005	6.737	350.013
2019/04/03	16:35	3.692	288.580	12.438	2.376	23.027	256.826	3.015	2.347	1.609	4.709	6.903	4.008	350.013
2019/04/03	16:36	3.299	284.661	12.530	17.206	22.841	257.007	17.986	16.844	13.955	6.865	5.434	8.687	350.013
2019/04/03	16:37	4.029	276.208	12.577	24.924	22.656	257.187	24.962	23.966	19.811	5.618	5.283	5.804	350.013
2019/04/03	16:38	4.461	276.687	12.582	11.342	22.471	257.366	10.856	10.205	7.956	7.356	6.090	3.494	350.013
2019/04/03	16:39	3.413	263.690	12.660	4.351	22.286	257.547	3.215	2.513	1.702	5.170	7.187	5.865	350.013
2019/04/03	16:40	2.986	250.841	12.683	4.773	22.101	257.726	3.441	2.612	1.814	7.011	3.745	4.762	350.013
2019/04/03	16:41	3.139	241.614	12.628	5.440	21.915	257.904	4.264	3.346	2.290	5.970	7.856	1.745	350.013
2019/04/03	16:42	2.911	251.560	12.629	129.388	21.730	258.082	111.376	129.391	134.401	7.758	4.075	4.938	350.013
2019/04/03	16:43	2.886	271.457	12.637	305.801	21.544	258.260	259.134	306.378	320.499	7.037	5.988	2.902	350.013
2019/04/03	16:44	2.941	263.205	12.670	181.551	21.358	258.437	153.289	181.508	189.074	3.712	6.582	7.664	350.013
2019/04/03	16:45	3.784	247.691	12.618	3.096	21.172	258.616	3.363	2.784	1.803	4.197	9.246	6.067	350.013
2019/04/03	16:46	3.535	251.829	12.565	14.164	20.986	258.792	12.666	12.397	10.644	10.815	3.295	4.638	350.013
2019/04/03	16:47	2.182	257.999	12.727	81.585	20.800	258.968	70.867	79.714	77.656	7.605	4.455	3.566	350.013
2019/04/03	16:48	3.004	250.380	12.784	79.723	20.611	259.147	68.654	77.676	75.728	6.046	11.885	4.895	350.012
2019/04/03	16:49	4.715	253.648	12.628	22.325	20.424	259.322	20.391	20.114	16.973	7.818	4.830	5.215	350.013
2019/04/03	16:50	4.902	254.862	12.472	34.500	20.239	259.499	31.707	32.109	28.173	3.718	5.952	7.034	350.013
2019/04/03	16:51	4.196	241.305	12.405	50.209	20.052	259.674	48.436	52.034	48.469	5.843	6.910	4.762	350.013
2019/04/03	16:52	4.501	245.201	12.448	138.984	19.865	259.848	120.284	141.381	143.438	8.920	5.769	4.503	350.013
2019/04/03	16:53	4.847	256.787	12.527	133.018	19.678	260.022	114.391	135.117	137.253	8.131	2.991	6.364	350.013
2019/04/03	16:54	4.622	269.419	12.523	117.459	19.491	260.196	107.522	127.567	130.146	6.113	3.739	7.095	350.013
2019/04/03	16:55	4.214	273.216	12.571	222.802	19.304	260.370	186.019	224.911	233.038	5.158	4.574	6.188	350.013
2019/04/03	16:56	3.514	276.142	12.648	225.652	19.118	260.544	182.011	220.853	228.923	6.184	15.032	-2.153	350.013
2019/04/03	16:57	3.918	270.806	12.572	198.933	18.931	260.717	169.961	207.161	214.861	4.253	5.429	5.690	350.013
2019/04/03	16:58	4.893	257.257	12.468	262.675	18.743	260.890	221.922	276.615	291.248	4.325	6.245	9.406	350.013
2019/04/03	16:59	3.830	251.199	12.553	298.444	18.556	261.062	240.574	303.978	323.597	8.020	6.102	6.217	350.013
2019/04/03	17:00	2.760	258.051	12.720	426.094	18.368	261.234	336.906	437.228	476.535	5.877	7.002	6.815	350.013
2019/04/03	17:01	3.299	270.981	12.734	524.323	18.182	261.407	413.593	540.790	590.100	6.243	12.192	4.054	350.013
2019/04/03	17:02	3.734	263.673	12.634	333.966	17.994	261.578	261.483	336.191	359.658	7.421	9.666	1.893	350.013
2019/04/03	17:03	3.722	265.434	12.578	264.610	17.806	261.749	215.728	275.458	291.757	6.139	5.834	3.479	350.013
2019/04/03	17:04	4.507	272.785	12.506	337.107	17.619	261.920	270.947	349.499	372.225	4.629	5.536	8.555	350.013
2019/04/03	17:05	4.387	273.310	12.461	197.419	17.431	262.091	157.251	199.618	209.660	11.401	4.273	3.889	350.013
2019/04/03	17:06	3.527	274.515	12.492	168.103	17.243	262.261	136.403	172.047	180.519	7.933	8.548	2.046	350.013
2019/04/03	17:07	4.287	269.776	12.397	168.349	17.056	262.432	136.485	171.573	179.102	7.058	5.289	5.720	350.013
2019/04/03	17:08	4.320	262.636	12.327	59.795	16.868	262.602	51.782	60.494	57.876	4.424	8.355	7.741	350.013
2019/04/03	17:09	3.738	255.832	12.364	37.106	16.680	262.771	30.484	35.657	33.901	9.356	6.217	5.863	350.013
2019/04/03	17:10	3.231	262.584	12.412	4.076	16.492	262.941	3.437	3.441	2.189	7.705	1.847	7.439	350.013
2019/04/03	17:11	2.364	251.520	12.510	13.306	16.300	263.112	9.924	11.945	11.315	5.901	8.491	4.334	350.013
2019/04/03	17:12	2.710	258.670	12.494	13.185	16.112	263.281	9.916	11.903	11.245	4.987	4.421	6.828	350.013
2019/04/03	17:13	3.683	280.579	12.341	2.622	15.924	263.451	1.551	1.434	0.886	4.371	6.570	7.652	350.013
2019/04/03	17:14	3.901	282.125	12.277	3.183	15.736	263.620	2.879	2.659	1.824	7.441	5.295	3.897	350.013
2019/04/03	17:15	3.198	287.201	12.328	3.244	15.554	263.782	3.488	3.347	2.350	6.763	6.997	4.045	350.013
2019/04/03	17:16	3.091	272.895	12.337	1.216	15.365	263.950	1.399	1.376	0.887	5.372	7.848	5.885	350.013
2019/04/03	17:17	3.489	244.823	12.355	0.000	15.177	264.117	-0.202	-0.202	-0.333	8.995	7.313	-0.441	350.013
2019/04/03	17:18	3.835	245.956	12.359	0.096	14.990	264.286	-0.127	-0.101	-0.256	9.686	5.340	5.305	350.013
2019/04/03	17:19	3.597	264.264	12.294	0.835	14.801	264.453	0.407	0.483	0.198	9.387	6.391	5.640	350.013
2019/04/03	17:20	2.478	248.408	12.327	1.562	14.612	264.620	0.885	0.963	0.563	7.364	2.922	7.273	350.013
2019/04/03	17:21	2.552	245.454	12.367	1.735	14.424	264.787	0.784	0.899	0.543	7.093	8.273	4.870	350.013
2019/04/03	17:22	3.130	255.487	12.284	1.697	14.235	264.953	0.856	0.954	0.616	7.257	4.489	7.835	350.013
2019/04/03	17:23	3.256	237.101	12.200	0.881	14.046	265.120	0.662	0.664	0.399	5.918	7.289	4.429	350.013
2019/04/03	17:24	3.187	231.949	12.163	0.706	13.858	265.287	0.699	0.689	0.450	7.280	1.201	10.191	350.013
2019/04/03	17:25	3.794	245.585	12.095	2.113	13.670	265.453	1.629	1.700	1.212	10.667	6.666	1.037	350.013
2019/04/03	17:26	4.256	248.430	12.033	3.045	13.481	265.619	2.252	2.486	1.798	4.741	8.950	3.097	350.013
2019/04/03	17:27	3.853	246.745	12.012	169.113	13.292	265.785	130.823	187.877	202.658	8.311	7.623	2.414	350.013
2019/04/03	17:28	4.043	254.082	12.021	278.366	13.103	265.950	208.286	297.949	319.775	5.082	4.658	7.318	350.013
2019/04/03	17:29	3.806	259.767	12.057	126.675	12.914	266.115	94.115	132.296	139.127	4.184	9.239	7.163	350.013
2019/04/03	17:30	3.639	238.581	12.074	59.950	12.726	266.282	48.250	65.324	65.826	3.857	7.650	5.213	350.013
2019/04/03	17:31	3.811	243.050	12.098	47.403	12.537	266.447	35.722	47.714	47.125	4.828	8.593	4.401	350.013
2019/04/03	17:32	4.044	243.402	12.117	55.851	12.348	266.611	46.325	65.563	67.482	6.405	4.657	6.135	350.013
2019/04/03	17:33	3.700	228.725	12.160	256.625	12.157	266.779	194.147	282.635	298.594	4.718	3.091	9.892	350.013
2019/04/03	17:34	3.333	239.812	12.204	476.712	11.968	266.943	351.094	518.653	553.946	4.572	7.380	5.127	350.013
2019/04/03	17:35	3.585	238.055	12.278	536.251	11.780	267.108	390.594	583.991	627.038	3.615	7.010	4.527	350.013
2019/04/03	17:36	3.486	255.894	12.355	540.310	11.591	267.273	389.989	588.925	634.427	8.356	3.839	5.407	350.013
2019/04/03	17:37	3.798	265.491	12.311	472.933	11.402	267.437	341.098	518.383	559.158	6.141	7.454	7.551	350.013
2019/04/03	17:38	3.609	244.812	12.282	488.565	11.213	267.601	350.374	535.458	576.198	8.003	6.483	8.437	350.013
2019/04/03	17:39	3.343	237.934	12.302	587.427	11.025	267.764	419.459	643.785	691.557	19.245	18.492	16.934	350.013
2019/04/03	17:40	3.290	236.629	12.330	589.129	10.836	267.928	419.410	646.870	692.721	7.390	10.211	11.080	350.013
2019/04/03	17:41	2.908	239.474	12.413	557.828	10.648	268.093	392.743	613.013	656.767	14.889	15.151	14.752	350.013
2019/04/03	17:42	2.582	234.084	12.490	529.850	10.459	268.256	366.753	585.760	631.760	19.525	20.731	19.380	350.013
2019/04/03	17:43	2.757	229.610	12.490	538.818	10.270	268.419	369.351	598.934	649.040	8.844	8.035	11.653	350.013
2019/04/03	17:44	3.366	243.441	12.381	369.406	10.082	268.583	251.825	406.471	437.177	7.620	8.181	7.708	350.013
2019/04/03	17:45	3.834	254.514	12.205	118.953	9.893	268.745	81.995	128.242	133.046	17.292	14.453	15.181	350.013
2019/04/03	17:46	4.054	258.506	12.075	26.565	9.705	268.910	20.051	29.347	27.329	9.075	8.797	5.871	350.013
2019/04/03	17:47	3.957	256.825	12.009	9.942	9.517	269.072	7.944	11.276	8.284	1.810	10.216	6.054	350.013
2019/04/03	17:48	3.731	243.749	11.972	71.912	9.329	269.235	51.164	86.431	89.679	6.718	5.557	8.573	350.013
2019/04/03	17:49	3.719	240.686	11.959	308.404	9.140	269.397	206.024	356.090	385.071	5.132	9.072	7.625	350.013
2019/04/03	17:50	2.924	242.313	12.065	496.732	8.952	269.560	324.445	565.848	615.990	6.290	7.400	6.343	350.013
2019/04/03	17:51	2.687	241.528	12.146	511.196	8.763	269.723	331.441	581.723	634.543	6.933	7.393	8.038	350.013
2019/04/03	17:52	3.779	251.635	12.128	511.908	8.576	269.886	330.019	582.413	636.478	7.203	6.751	5.078	350.013
2019/04/03	17:53	4.688	271.723	12.120	506.902	8.388	270.048	323.517	577.537	632.818	7.010	4.497	7.205	350.013
